,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
scm,0.13172647106878935,0.07497231291896009,0.7933012160122506,1.0
scope,0.05273591680862258,0.5995639689582641,0.3477001142331133,1.0
score,0.21926534205806847,0.007172556432184052,0.7735621015097474,0.9999999999999999
scorecard,0.02643268331297333,0.014810286777587072,0.9587570299094397,1.0
scorecardbsc,0.12308796416444012,0.7519533751532393,0.12495866068232049,1.0
scrambl,0.0808249271294084,0.04396312202371051,0.8752119508468811,1.0
screen,0.899262527942151,0.02462415271791474,0.07611331933993429,1.0
screenshot,0.7911883281876367,0.0734755205448128,0.13533615126755044,1.0
scrip,0.18791647880944054,0.6235068978589395,0.18857662333162006,1.0
script,0.18718775213294,0.6241690145713557,0.18864323329570432,1.0
scrum,0.1274749647658639,0.7486820540410452,0.12384298119309102,1.0
sd,0.7433357766360819,0.22041196024101326,0.03625226312290489,1.0
sdit,0.7932816513777636,0.07347670922403073,0.13324163939820574,1.0
sdk,0.3396721990758935,0.017040867282150044,0.6432869336419565,1.0
sdki,0.19782122120741735,0.6145075234149541,0.1876712553776285,1.0
sdlc,0.07913851761236071,0.044486658455779676,0.8763748239318596,1.0
sdm,0.052168892645491086,0.8946158964505823,0.053215210903926724,1.0
sdn,0.7836687140072564,0.18456891634116077,0.031762369651583015,1.0000000000000002
se,0.07310814880122429,0.8532152488927851,0.07367660230599068,1.0
seakanakan,0.7898616608621022,0.07469286256767252,0.13544547657022524,0.9999999999999999
seaquar,0.18718775208732977,0.6241690146567747,0.18864323325589544,0.9999999999999998
search,0.313576943384764,0.35208271171683087,0.3343403448984052,1.0
searchdf,0.19470571098917233,0.6173382526189556,0.18795603639187217,1.0
sebabkan,0.7932816515555028,0.07347670918120837,0.13324163926328877,1.0
sebagaian,0.13205140077210023,0.07818985906675503,0.7897587401611447,1.0
sebagi,0.13353557197873447,0.09288656226288275,0.7735778657583827,1.0
sebanayak,0.18718775196930834,0.6241690149030839,0.18864323312760783,1.0
seband,0.7632226420878967,0.025157780933893745,0.21161957697820957,1.0
sebaran,0.03380610596158201,0.5713186801175422,0.39487521392087593,1.0000000000000002
sebata,0.13153748862480713,0.07310095967702983,0.7953615516981629,0.9999999999999999
sebaya,0.13361677535197528,0.07310214048658648,0.7932810841614383,1.0
sebela,0.12298159072857692,0.7502410469030052,0.126777362368418,1.0000000000000002
sebelumnyaakanmenjadihambatanbagi,0.18718775373756327,0.6241690113412798,0.18864323492115703,1.0
sebelumnyadata,0.18718775208732977,0.6241690146567747,0.18864323325589544,0.9999999999999998
sebentar,0.12348818284903483,0.7524363238020004,0.12407549334896466,0.9999999999999999
sebidang,0.18718775235971732,0.624169014110521,0.18864323352976178,1.0
sebnyak,0.18718775194846865,0.6241690149393224,0.18864323311220904,1.0
sebutan,0.18718775236335633,0.6241690141068863,0.18864323352975737,1.0
second,0.015551486737171208,0.23763570476799886,0.7468128084948299,1.0
section,0.7932816516698857,0.07347670915410828,0.1332416391760061,1.0000000000000002
secur,0.029110027670163567,0.5015079129994675,0.46938205933036886,1.0
sedangakan,0.09218351320772965,0.815109954459998,0.09270653233227237,1.0
sedangan,0.18718775320643735,0.6241690124032572,0.18864323439030556,1.0
sedangankan,0.1871877513377199,0.6241690161718845,0.18864323249039558,1.0
sedanghkan,0.18718775264923276,0.6241690135231304,0.18864323382763676,0.9999999999999998
sedekat,0.18718775234131924,0.62416901414621,0.18864323351247086,1.0
sederhana,0.6884626521830236,0.1726802756627774,0.13885707215419893,1.0
sedih,0.7656082750625653,0.07346099698112349,0.16093072795631116,1.0
sedimentasi,0.13153748882259356,0.07310095973997184,0.7953615514374347,1.0
sedini,0.14921031115019176,0.07311099572745798,0.7776786931223504,1.0
seefektif,0.7929241108478586,0.07380156786537646,0.13327432128676486,1.0
seekor,0.4317800436611038,0.044083015922900155,0.5241369404159961,1.0
segara,0.19096721545354153,0.6207350213038888,0.18829776324256958,1.0
segenap,0.7841160877549939,0.08180446130599266,0.13407945093901352,1.0
segi,0.5258719080836599,0.2963534019786619,0.17777468993767834,1.0000000000000002
segmen,0.0963288300098588,0.3212039784925145,0.5824671914976267,1.0
segment,0.030507281853606176,0.01694502995227794,0.9525476881941158,1.0
segmentasi,0.0013542976096445009,0.0007480383788616613,0.9978976640114939,1.0
segmentasinya,0.1315374888388199,0.07310095974563885,0.7953615514155412,1.0
segmentasiotsu,0.7550695330054328,0.0734550128937982,0.171475454100769,1.0
segudang,0.14896525365093222,0.07311085657898601,0.7779238897700818,1.0
sehari,0.06020848363891088,0.3003359413806707,0.6394555749804185,1.0
seharian,0.13191283082191885,0.07681770735865517,0.791269461819426,1.0
seharihari,0.42805525590769844,0.24454176558782717,0.32740297850447436,1.0
sehat,0.358722773849492,0.27080810040691666,0.3704691257435913,1.0
sehati,0.1877916954557919,0.6236202753502033,0.1885880291940049,1.0
sehinggan,0.7932816516682627,0.07347670915412394,0.13324163917761334,1.0
sehubungan,0.7883670079960862,0.07794211360711906,0.13369087839679483,1.0
seimbang,0.21065417138270293,0.42154521492236463,0.3678006136949324,1.0
seir,0.2941544867320112,0.21058960728113094,0.49525590598685776,0.9999999999999999
seirver,0.1871877521452414,0.624169014543577,0.18864323331118169,1.0
sejahtera,0.18718775330523438,0.6241690122211531,0.18864323447361248,1.0
sejalan,0.7925685128806577,0.07412466177448764,0.13330682534485458,0.9999999999999999
sejarah,0.15490425437270086,0.00893648866716881,0.8361592569601304,1.0
sejawa,0.18718775357593156,0.6241690116626393,0.18864323476142908,0.9999999999999999
sejela,0.7932816518027831,0.07347670912146174,0.13324163907575504,0.9999999999999999
sejeni,0.077639893358689,0.45272551477591005,0.46963459186540096,1.0
sekaran,0.07925177583426303,0.04630977064556532,0.8744384535201717,1.0
sekarangkemudahan,0.7932816512189075,0.07347670926237705,0.13324163951871543,1.0
sekedar,0.7862195685344565,0.16417920504404943,0.04960122642149409,1.0
sekeleton,0.13153748828271236,0.07310095956639506,0.7953615521508927,1.0
sekenario,0.06003905710930531,0.03143397604303664,0.908526966847658,1.0
sekian,0.3109862631973993,0.244613496588806,0.4444002402137948,1.0
sekolah,0.2497425757817818,0.748184756883677,0.002072667334541249,1.0
sekolahan,0.4797206654945603,0.053781485535186864,0.46649784897025276,1.0
sekolahhasil,0.187187752461341,0.6241690139101346,0.18864323362852428,0.9999999999999999
sekolahmadrasah,0.1871877530856722,0.624169012649086,0.1886432342652418,1.0
seksual,0.8511995262621136,0.04422629920562453,0.1045741745322618,0.9999999999999999
sektor,0.026720229476763762,0.35940605935294967,0.6138737111702866,1.0
sekuensi,0.18956404394752221,0.6220099319873618,0.18842602406511594,1.0
sekumpulan,0.7313414946136746,0.21725003874940238,0.05140846663692297,1.0
sel,0.8936181243661251,0.0978032876574593,0.008578587976415624,1.0
selamainipencatatan,0.18718775373756327,0.6241690113412798,0.18864323492115703,1.0
selang,0.7927792387812904,0.07347642383123609,0.13374433738747357,1.0
selangkah,0.7932816521474704,0.07347670903905776,0.13324163881347173,0.9999999999999999
selasa,0.13153748862480713,0.07310095967702983,0.7953615516981629,0.9999999999999999
selat,0.13228234028982483,0.08047669988499574,0.7872409598251794,1.0
selayaknya,0.47560250700439066,0.04901767630698302,0.47537981668862633,1.0
selebihnya,0.8739822171853007,0.045711854463982474,0.08030592835071682,1.0
select,0.056588341818670375,0.03205144367447966,0.91136021450685,1.0
seleksi,0.2763657564928103,0.6687627921533009,0.054871451353888955,1.0000000000000002
selera,0.07310814882692916,0.8532152488404413,0.07367660233262951,1.0
selesai,0.1280496491763731,0.39905652522130614,0.4728938256023207,1.0
selesainya,0.18718775301109855,0.6241690127983909,0.18864323419051052,1.0
self,0.09804112037566959,0.6144590491499604,0.28749983047437,1.0
selisih,0.2925149053608701,0.4683921083258073,0.23909298631332251,0.9999999999999999
selsel,0.8742844867635975,0.04423418461290569,0.08148132862349686,1.0
selua,0.09174603286668354,0.8157945616175794,0.09245940551573706,1.0
seluk,0.18718775271257918,0.6241690134033258,0.18864323388409512,1.0
selul,0.45412164861515447,0.03201001974381112,0.5138683316410343,0.9999999999999999
selular,0.8613860425344799,0.011960067721975737,0.12665388974354427,1.0
sem,0.8755509454358017,0.044234617145036036,0.0802144374191623,1.0
semak,0.13153748837082013,0.07310095959478778,0.7953615520343921,1.0
semaksim,0.13611306468828313,0.07310355810000826,0.7907833772117085,1.0
semangat,0.47338279313784903,0.048397739486610865,0.47821946737554005,1.0
semant,0.0410390944104634,0.917854611673159,0.04110629391637767,1.0
semanticssensit,0.13153748838947088,0.0731009596018839,0.7953615520086453,1.0
semantik,0.01903906360381471,0.9617947164024899,0.019166219993695388,1.0
semaphor,0.9632662429284216,0.013056778019329902,0.023676979052248515,1.0
sembarangacak,0.18718775229636148,0.6241690142408907,0.18864323346274783,0.9999999999999999
sembarangan,0.7927236728995878,0.07398368381080483,0.13329264328960724,0.9999999999999999
sembilan,0.13262920179506746,0.33611507114731637,0.5312557270576163,1.0
semen,0.05198139120120943,0.8954170302098607,0.05260157858892976,1.0
semenjak,0.874927023156704,0.044234404088214024,0.08083857275508192,0.9999999999999999
sementasi,0.7550643879723187,0.07345500997236434,0.17148060205531696,1.0
semest,0.2300626890455662,0.7548320270098039,0.015105283944630005,1.0
semesterperiodenya,0.13799254150809773,0.08303642922923038,0.7789710292626718,0.9999999999999999
semestinya,0.07346317408804456,0.8527323567056945,0.07380446920626109,1.0000000000000002
semi,0.8743812415947291,0.044360612884738686,0.08125814552053212,0.9999999999999999
seminar,0.12313842637416886,0.7527656825750132,0.12409589105081803,1.0
semoga,0.47560250700439066,0.04901767630698302,0.47537981668862633,1.0
sempurna,0.5539363101539637,0.014924324383259857,0.4311393654627763,0.9999999999999999
senang,0.9306955153936457,0.02464019604522902,0.04466428856112531,1.0
senar,0.187187752163827,0.6241690144976391,0.18864323333853394,1.0
sencit,0.7930536927704209,0.07368383085976504,0.13326247636981398,1.0
send,0.8755509454247958,0.04423461714772194,0.08021443742748223,1.0
sendi,0.7932816517060015,0.07347670914523649,0.1332416391487619,0.9999999999999999
sendirisendiri,0.79328165147073,0.07347670920173889,0.1332416393275311,1.0
sendiriseo,0.13157562165370837,0.07347853975591763,0.7949458385903739,1.0
sengaja,0.875312812573076,0.044234535891353566,0.08045265153557031,1.0
seni,0.039219153971039256,0.13077420299433887,0.8300066430346219,1.0
senin,0.13153748862480713,0.07310095967702983,0.7953615516981629,0.9999999999999999
sens,0.1956463092774317,0.614095946070047,0.19025774465252124,0.9999999999999999
sensasi,0.13245456759787447,0.0731014804180755,0.79444395198405,1.0
sensifita,0.9003354220579064,0.03163926186474142,0.06802531607735231,1.0000000000000002
sensit,0.04436448669919743,0.024461605751685617,0.931173907549117,1.0
sensitif,0.09268188063838659,0.04448574042623213,0.8628323789353813,1.0
sensitifta,0.1319833857528583,0.07310121281324891,0.7949154014338927,1.0
sensitivita,0.07942990899905401,0.04396264537309773,0.8766074456278482,1.0
sensor,0.5843174045563112,0.019818593327248887,0.3958640021164399,1.0
sensorsensor,0.07910595725380605,0.04396253464123553,0.8769315081049585,1.0
sentimen,0.5500488929690234,0.4184557545767063,0.03149535245427034,1.0
sentimennya,0.1869908923962895,0.622219634416157,0.19078947318755343,1.0
sentiment,0.060754437495282934,0.8776631357330386,0.061582426771678384,0.9999999999999999
sentra,0.25639245561470964,0.6245216034414767,0.11908594094381374,1.0
sentral,0.9307059327767591,0.024630131135900592,0.04466393608734025,0.9999999999999999
sentralita,0.9307059327767591,0.024630131135900592,0.04466393608734025,0.9999999999999999
sentuh,0.7932816518170921,0.07347670911769104,0.13324163906521674,0.9999999999999998
senyum,0.012024269490401624,0.006680755937360396,0.9812949745722379,0.9999999999999999
senyuman,0.056560604489094474,0.03143312614532004,0.9120062693655856,1.0
seo,0.13157562165370837,0.07347853975591763,0.7949458385903739,1.0
seolaholah,0.8554479497141371,0.06316518377021739,0.08138686651564558,1.0
seorangpun,0.13153748829857986,0.0731009595719107,0.7953615521295093,0.9999999999999999
sepak,0.013882282117971635,0.9720362396615216,0.01408147822050667,0.9999999999999999
sepakati,0.1315374885070052,0.07310095963913876,0.795361551853856,1.0
sepakbola,0.021029830865295078,0.8027155743455943,0.17625459478911062,1.0
separ,0.9009526540844908,0.031639412765631446,0.06740793314987782,1.0
sepasang,0.057491016482902016,0.0316220931135169,0.9108868904035811,1.0
sepeda,0.0262619927111059,0.8153215524998072,0.15841645478908678,0.9999999999999998
sepenuhnya,0.13788698889351284,0.7381765694536455,0.12393644165284164,1.0
sepi,0.12313842644147303,0.7527656824398746,0.12409589111865241,1.0
sepuluh,0.6732769132866682,0.30255482824942725,0.024168258463904666,1.0
seputar,0.8751710535924933,0.044234487506467766,0.08059445890103903,1.0
sequar,0.12313842651335878,0.7527656822936589,0.12409589119298227,1.0
sequenc,0.13153748853215205,0.07310095964646329,0.7953615518213847,1.0
sequenti,0.1956463092774317,0.614095946070047,0.19025774465252124,0.9999999999999999
serang,0.09419387742025025,0.813451535841464,0.09235458673828573,1.0
serangan,0.36267671053540157,0.4157445908093331,0.22157869865526528,1.0
seranganpenyusupan,0.793281650822632,0.07347670935787676,0.13324163981949108,0.9999999999999999
serangkaian,0.6928116515298847,0.2634358298215037,0.04375251864861162,1.0
serba,0.7932816520641959,0.07347670905902982,0.13324163887677432,1.0
seri,0.06075716166783756,0.8777576174190038,0.06148522091315879,1.0000000000000002
seriesmendapatkan,0.18718775352385358,0.6241690117664721,0.1886432347096743,1.0
seringkali,0.28921627085486784,0.40504133258196146,0.3057423965631707,1.0
seriu,0.7863502418905072,0.16391735924586434,0.049732398863628395,0.9999999999999999
serpent,0.04542460296269075,0.9087975943940693,0.04577780264323993,1.0
sertakan,0.13227547440304888,0.08040868299212336,0.7873158426048278,1.0
sertifikasi,0.04545110866600261,0.9087716388874743,0.045777252446523094,1.0
sertifikat,0.38348205396569246,0.5527442713788882,0.06377367465541947,1.0
serv,0.13198911780918907,0.0775731271924172,0.7904377549983936,0.9999999999999999
servefcf,0.7930420787325577,0.07369438337005299,0.13326353789738934,1.0
server,0.49855850897532344,0.43287330656368805,0.06856818446098856,1.0
serverdengan,0.793281650822632,0.07347670935787676,0.13324163981949108,0.9999999999999999
servi,0.18718775391136497,0.6241690109829092,0.18864323510572586,1.0
servic,0.20077470186076696,0.7811353543916222,0.018089943747610825,1.0
servicelb,0.7932816521158795,0.07347670904635906,0.1332416388377613,0.9999999999999999
servicelbsuntuk,0.7932816521158795,0.07347670904635906,0.1332416388377613,0.9999999999999999
servis,0.13695193496278088,0.07310403457071146,0.7899440304665076,1.0
sesar,0.19782122120741735,0.6145075234149541,0.1876712553776285,1.0
sesi,0.13184201132178663,0.07611642328423004,0.7920415653939833,1.0
sesselan,0.7932816516329608,0.07347670916232146,0.1332416392047177,1.0
sesuai,0.23635832030329074,0.5607203061487472,0.20292137354796214,1.0
sesuaikan,0.5801458434153777,0.3224113941287561,0.09744276245586628,1.0
sesuaiuntuk,0.18718775251042144,0.6241690138052282,0.1886432336843504,1.0
sesungguhnya,0.7932816516698857,0.07347670915410828,0.1332416391760061,1.0000000000000002
set,0.34085686385112324,0.31683060062686286,0.34231253552201385,1.0
setabil,0.7932816514668478,0.07347670920327816,0.13324163932987396,1.0
setara,0.07625581610560558,0.4643220438545924,0.459422140039802,1.0
setelahnya,0.13153748837082013,0.07310095959478778,0.7953615520343921,1.0
setengahnya,0.18718775229636148,0.6241690142408907,0.18864323346274783,0.9999999999999999
setia,0.19400716605908724,0.6179729447766443,0.18801988916426832,1.0
setingkat,0.18718775245882144,0.6241690139069949,0.1886432336341837,1.0
setuju,0.6029264039002771,0.3819601627852948,0.015113433314428203,1.0000000000000002
setujutidak,0.7932816512189075,0.07347670926237705,0.13324163951871543,1.0
sever,0.13195668748166228,0.07310119772462488,0.7949421147937127,0.9999999999999998
sewaktuwaktu,0.18718775248373287,0.6241690138616947,0.18864323365457256,1.0
shade,0.13153748824225658,0.07310095955419899,0.7953615522035444,1.0
shafer,0.9432758207635861,0.020162245169719588,0.03656193406669429,0.9999999999999999
shalat,0.8753449527417896,0.04442859588293049,0.08022645137528,1.0
shannonfano,0.1864165802022762,0.6165325793339392,0.19705084046378465,1.0000000000000002
shape,0.13153748859567885,0.07310095966727388,0.7953615517370471,0.9999999999999999
share,0.014004731228981635,0.03711119996235531,0.9488840688086632,1.0
shield,0.7932816520962334,0.07347670905128702,0.13324163885247953,0.9999999999999999
shoot,0.24459199846349652,0.668338680013461,0.08706932152304242,1.0
shooter,0.382611986711121,0.4466080349237844,0.17077997836509454,1.0
shootergam,0.3826119867068183,0.4466080349276939,0.17077997836548786,1.0
shootingstar,0.9108232624759285,0.03179114797980792,0.05738558954426354,0.9999999999999999
shop,0.9517695545923429,0.01709291940357474,0.031137526004082317,1.0
short,0.0917460333703736,0.8157945606032956,0.0924594060263308,1.0
shortest,0.12313842639903314,0.7527656825278012,0.12409589107316578,1.0000000000000002
shote,0.18718775198301585,0.6241690148720538,0.18864323314493045,1.0
showroom,0.1469984209678834,0.1495039312457522,0.7034976477863645,1.0
shub,0.12313842656231654,0.7527656821959605,0.12409589124172288,1.0
shuvit,0.1323339594228346,0.07310141197281064,0.7945646286043547,1.0
si,0.06485089823760211,0.2162421885387474,0.7189069132236504,1.0
siakad,0.045424603020118255,0.9087975942788388,0.045777802701042994,1.0
siang,0.5801457794417396,0.3224114561575875,0.09744276440067293,1.0
siaran,0.7926835206901883,0.0740201660069836,0.133296313302828,0.9999999999999999
sibi,0.056560604522791436,0.031433126155825906,0.9120062693213827,1.0
sibuk,0.8132015612694092,0.16036217277527257,0.026436265955318276,1.0
sidang,0.023328849275108476,0.013227469268164073,0.9634436814567274,1.0
sidik,0.0065285418078243835,0.0036299583326924894,0.9898414998594832,1.0
sidoarjo,0.09173251528842315,0.8154932204334445,0.0927742642781324,1.0
sif,0.1931343021358853,0.618766022334005,0.18809967553010967,1.0
sifat,0.3845868897737492,0.562936590845802,0.052476519380448894,1.0000000000000002
sifatnya,0.7169755903690629,0.21733804188610575,0.06568636774483139,1.0
sift,0.0440972300149456,0.02446155492123524,0.9314412150638192,1.0
sig,0.07567435304891725,0.6322442157737125,0.29208143117737023,1.0
sigit,0.0791845739684202,0.045228035903352504,0.8755873901282273,1.0
sigma,0.18427463528061075,0.5953222922197001,0.22040307249968905,0.9999999999999999
signal,0.3401113855022025,0.03150239811700029,0.6283862163807973,1.0
signatur,0.12313842659870952,0.7527656821287045,0.12409589127258594,1.0
signific,0.07910595724180755,0.043962534637516607,0.8769315081206758,0.9999999999999999
signifikan,0.2748130955170428,0.20811799515077586,0.5170689093321814,1.0
signifikansi,0.7924502682753535,0.0742320970682718,0.13331763465637464,1.0
signifikansinya,0.7924502682753535,0.0742320970682718,0.13331763465637464,1.0
sikannya,0.13156005747523167,0.07332444315288025,0.7951154993718881,1.0
sikap,0.6872163650839617,0.26017972954656887,0.05260390536946946,1.0
siklu,0.12313842705609868,0.7527656812041374,0.12409589173976383,1.0
siknifikan,0.7932816516870378,0.07347670915002948,0.1332416391629327,1.0
silakukan,0.18718775373756327,0.6241690113412798,0.18864323492115703,1.0
silat,0.0791991817782503,0.04546317236054991,0.8753376458611998,1.0
silaturrahmi,0.12313842628695758,0.7527656827528048,0.12409589096023751,0.9999999999999999
silhouett,0.9303516555248696,0.02497242293575592,0.04467592153937459,1.0000000000000002
sillhoutt,0.18718775409707422,0.6241690106061119,0.1886432352968139,1.0
silvermen,0.7207452073409243,0.1393827633924214,0.13987202926665426,1.0
sim,0.5308832800480989,0.3688009163857561,0.1003158035661449,0.9999999999999999
sima,0.18718775446496325,0.6241690098756698,0.18864323565936691,1.0
simbol,0.13188630735482595,0.07655504660723365,0.7915586460379403,1.0
simila,0.1871877525399589,0.6241690137495706,0.18864323371047054,1.0
similairti,0.18718775283815908,0.6241690131497591,0.18864323401208175,0.9999999999999999
similar,0.1995757925107131,0.44409678964703386,0.356327417842253,1.0
similarita,0.07348719418518422,0.8528490265841704,0.07366377923064535,1.0
similaritynya,0.7169755009936858,0.217338127728399,0.0656863712779153,1.0
similarityuntuk,0.1871877525399589,0.6241690137495706,0.18864323371047054,1.0
similarityâ,0.7903935025947222,0.07610085834012109,0.1335056390651568,1.0
similiar,0.9432758207580766,0.020162245171081606,0.0365619340708418,1.0
simpal,0.079143240799115,0.044562690324929856,0.8762940688759552,1.0
simpan,0.18839904564286214,0.6230684418212122,0.1885325125359256,1.0
simpangan,0.8755509454413161,0.044234617143757156,0.0802144374149268,1.0
simpl,0.018583032086538984,0.8902715706187363,0.09114539729472468,1.0
simplek,0.12313842635858296,0.7527656826068978,0.12409589103451937,1.0000000000000002
simplic,0.19950245130961664,0.6120031814658448,0.1884943672245387,1.0
simplifi,0.664092447589242,0.07340335636194101,0.2625041960488168,0.9999999999999998
simpul,0.18718775243414884,0.6241690139594656,0.18864323360638566,1.0
simpulan,0.1316418937969664,0.07413480768213708,0.7942232985208965,1.0
simtak,0.18718775201741578,0.6241690148018009,0.18864323318078344,1.0
simul,0.18718775234131924,0.62416901414621,0.18864323351247086,1.0
simulasi,0.20449116877898246,0.07976189541519274,0.7157469358058248,1.0
singkat,0.6497855765893379,0.3314370467191136,0.0187773766915485,1.0
singkatan,0.08000298912787171,0.5540159482767046,0.3659810625954237,1.0
singkatnya,0.13153748829857986,0.0731009595719107,0.7953615521295093,0.9999999999999999
singl,0.23186745412884005,0.6813604622244449,0.08677208364671506,1.0
singlelabel,0.08056062556367682,0.0445609508757251,0.8748784235605981,1.0
singlepath,0.9632662429750621,0.01305677800831305,0.023676979016624754,1.0
singular,0.09027820396488573,0.7676359616920925,0.14208583434302163,0.9999999999999998
sinonim,0.13936798310178208,0.07492218636798043,0.7857098305302375,1.0
sintaksi,0.7932816518027831,0.07347670912146174,0.13324163907575504,0.9999999999999999
sinyal,0.9866418776521362,0.004753175340454494,0.00860494700740932,1.0
sipil,0.09172067634981813,0.8152292982020058,0.09305002544817607,1.0
sipilpn,0.18718775194846865,0.6241690149393224,0.18864323311220904,1.0
sisa,0.1871877522470043,0.6241690143363232,0.18864323341667238,0.9999999999999998
sisanya,0.9109792277085808,0.031641861740248495,0.057378910551170774,1.0
sisi,0.35233048520512744,0.34133510627318175,0.3063344085216908,1.0
sisipan,0.7932816516329608,0.07347670916232146,0.1332416392047177,1.0
sisstem,0.18718775243414884,0.6241690139594656,0.18864323360638566,1.0
sistem,0.2854936708399158,0.5025182749808884,0.21198805417919572,0.9999999999999999
sistemati,0.4550329961199808,0.5070356895505865,0.03793131432943273,1.0
sistemkeuangan,0.18718775248373287,0.6241690138616947,0.18864323365457256,1.0
sistemnya,0.13072027067955969,0.7456260176139283,0.12365371170651185,0.9999999999999999
sisten,0.07946684464931032,0.049771773988047344,0.8707613813626424,1.0
sister,0.1871877521455276,0.6241690145417707,0.18864323331270164,0.9999999999999999
sistolik,0.19782122120741735,0.6145075234149541,0.1876712553776285,1.0
siswa,0.5626228427397366,0.4364906789194463,0.0008864783408170718,1.0
siswadari,0.13368238540423497,0.09434038824087763,0.7719772263548874,1.0
siswanya,0.29408997670093034,0.48453828215443095,0.22137174114463867,0.9999999999999999
siswasiswi,0.3464664732508287,0.6002850456221372,0.05324848112703399,0.9999999999999999
siswi,0.1332037681361257,0.08960096256044148,0.7771952693034327,0.9999999999999999
siswinya,0.18718775248948855,0.6241690138562574,0.18864323365425403,1.0
site,0.07309928184561519,0.8529626595318283,0.0739380586225566,1.0
sitem,0.07175999203951855,0.24106767900059672,0.6871723289598847,1.0
situ,0.4546213806750133,0.3940428502766637,0.15133576904832302,1.0
situasi,0.0607571617253951,0.8777576173003107,0.06148522097429441,1.0000000000000002
situat,0.044262537543641386,0.02446158636060424,0.9312758760957544,1.0
situssitu,0.793281651651163,0.0734767091584394,0.13324163919039766,1.0
siup,0.13156664742533153,0.07338969524012727,0.7950436573345412,1.0
size,0.07910595738841171,0.04396253468398063,0.8769315079276077,1.0
skala,0.3826813213633648,0.38021549927640913,0.2371031793602261,1.0
skalabilita,0.12304999782494147,0.7513422015086594,0.12560780066639926,1.0
skeleton,0.05656113615001977,0.03144497852605095,0.9119938853239293,1.0
skema,0.0916959445034769,0.8146779732790419,0.09362608221748121,1.0
skenario,0.17664104230732536,0.09385460078138963,0.7295043569112851,1.0
skenarioskenario,0.13153748812902952,0.07310095951756988,0.7953615523534006,1.0
skew,0.13153748824225658,0.07310095955419899,0.7953615522035444,1.0
ski,0.18718775324741735,0.6241690123224924,0.1886432344300902,1.0
skill,0.26893774127805553,0.6896146339766496,0.041447624745294946,1.0
skin,0.05656060454084439,0.031433126161434635,0.912006269297721,1.0
skom,0.4768092489508873,0.04599489395706134,0.47719585709205137,1.0
skor,0.8337428309338931,0.12264592040093451,0.04361124866517249,1.0
skp,0.13204419316280083,0.07811848349752144,0.7898373233396777,1.0
skpd,0.04402983018881892,0.024856438210363332,0.9311137316008178,1.0
skrip,0.1879164788094409,0.6235068978589391,0.18857662333162006,1.0
skripsi,0.2726079937676347,0.7023987877288338,0.02499321850353152,1.0
slamet,0.1231384264424107,0.7527656824387733,0.12409589111881611,1.0
slide,0.07910595734051162,0.043962534668612975,0.8769315079908754,1.0
slp,0.9109792277851251,0.031641861722432794,0.05737891049244218,1.0
sltp,0.18718775254287942,0.6241690137461543,0.18864323371096633,1.0
sm,0.007622583556311074,0.780610097534228,0.21176731890946096,1.0
sma,0.010977088637791552,0.9779604546674723,0.011062456694736189,1.0
small,0.18718775198301585,0.6241690148720538,0.18864323314493045,1.0
smamasmk,0.0917460330803731,0.8157945611853397,0.09245940573428729,1.0
sman,0.6210901660647156,0.35167005615910657,0.027239777776177903,1.0
smart,0.23531002314352023,0.7586400703692396,0.0060499064872400555,0.9999999999999999
smarter,0.01485626279387144,0.9729583464185745,0.012185390787554092,1.0
smartfren,0.1320099845727009,0.07777974258124822,0.7902102728460508,1.0
smarthom,0.08094434262057908,0.04396316283611321,0.8750924945433077,1.0
smartphon,0.8357700907334449,0.035644336017673646,0.1285855732488816,1.0000000000000002
smash,0.12313842740134663,0.7527656805063735,0.1240958920922799,1.0
smasmkma,0.8703363880472255,0.04914505361514245,0.0805185583376321,1.0
smater,0.1336823854042352,0.0943403882408799,0.771977226354885,1.0
smayang,0.18718775254287942,0.6241690137461543,0.18864323371096633,1.0
smep,0.12313842621402453,0.7527656829016277,0.12409589088434775,1.0
smiley,0.7932078445484296,0.0735437698289401,0.13324838562263033,1.0
smk,0.2703894876118399,0.6884244386870552,0.041186073701104976,1.0
smkn,0.02589974873242153,0.9479709738984661,0.026129277369112535,1.0000000000000002
smo,0.9107096033950133,0.03189994017897304,0.05739045642601376,1.0
smoot,0.09174603297684229,0.8157945613952399,0.09245940562791788,1.0
smooth,0.01508215137970311,0.9697576399361203,0.015160208684176684,1.0000000000000002
smp,0.01878462495677138,0.8890522495544113,0.09216312548881733,1.0
smpmt,0.13368238540423552,0.09434038824088316,0.7719772263548814,1.0
smpn,0.04557392943728024,0.9084357089371664,0.045990361625553325,1.0
sna,0.7932816518761558,0.0734767091043716,0.13324163901947267,1.0
snake,0.7911883281876367,0.0734755205448128,0.13533615126755044,1.0
snapshot,0.8748896794853857,0.04423439128644148,0.08087592922817277,0.9999999999999999
sni,0.1318905209663352,0.07659678474742382,0.791512694286241,1.0
snmptn,0.04421759461484477,0.030205264805085515,0.9255771405800698,1.0
snort,0.051986427997404584,0.8956229227583112,0.05239064924428412,1.0
snp,0.09174603301785915,0.8157945613139609,0.09245940566817991,0.9999999999999999
snr,0.04813677871436502,0.421438128090096,0.5304250931955389,0.9999999999999999
soalsoal,0.13020793694149554,0.8228348672643002,0.04695719579420432,1.0
sobel,0.7438362520669939,0.07344863475850708,0.18271511317449896,0.9999999999999999
